datetime,station_name,population,hour_of_day,day_of_week,is_fake,was_missing
2024-11-30 16:00:00,2,29600.0,16,5,0,0
2024-11-30 17:00:00,2,27543.0,17,5,0,0
2024-11-30 18:00:00,2,24571.0,18,5,0,0
2024-11-30 19:00:00,2,20686.0,19,5,0,0
2024-11-30 20:00:00,2,17257.0,20,5,0,0
2024-11-30 21:00:00,2,12914.0,21,5,0,1
2024-11-30 22:00:00,2,8571.0,22,5,0,0
2024-11-30 23:00:00,2,5371.0,23,5,0,0
2024-12-01 00:00:00,2,2629.0,0,6,0,0
2024-12-01 01:00:00,2,2171.0,1,6,0,0
2024-12-01 02:00:00,2,2171.0,2,6,0,0
2024-12-01 03:00:00,2,2400.0,3,6,0,0
2024-12-01 04:00:00,2,2400.0,4,6,0,0
2024-12-01 05:00:00,2,2400.0,5,6,0,0
2024-12-01 06:00:00,2,3314.0,6,6,0,0
2024-12-01 07:00:00,2,6057.0,7,6,0,0
2024-12-01 08:00:00,2,11086.0,8,6,0,0
2024-12-01 09:00:00,2,17943.0,9,6,0,0
2024-12-01 10:00:00,2,22743.0,10,6,0,0
2024-12-01 11:00:00,2,25943.0,11,6,0,0
2024-12-01 12:00:00,2,28229.0,12,6,0,0
2024-12-01 13:00:00,2,29829.0,13,6,0,0
2024-12-01 14:00:00,2,30286.0,14,6,0,0
2024-12-01 15:00:00,2,30971.0,15,6,0,0
2024-12-01 16:00:00,2,31429.0,16,6,0,0
2024-12-01 17:00:00,2,31200.0,17,6,0,0
2024-12-01 18:00:00,2,30743.0,18,6,0,0
2024-12-01 19:00:00,2,26857.0,19,6,0,0
2024-12-01 20:00:00,2,21143.0,20,6,0,0
2024-12-01 21:00:00,2,15200.0,21,6,0,0
2024-12-01 22:00:00,2,15026.28,22,6,1,1
2024-12-01 23:00:00,2,14852.56,23,6,1,1
2024-12-02 00:00:00,2,14678.84,0,0,1,1
2024-12-02 01:00:00,2,14505.12,1,0,1,1
2024-12-02 02:00:00,2,14331.4,2,0,1,1
2024-12-02 03:00:00,2,14157.68,3,0,1,1
2024-12-02 04:00:00,2,13983.96,4,0,1,1
2024-12-02 05:00:00,2,13810.24,5,0,1,1
2024-12-02 06:00:00,2,13636.52,6,0,1,1
2024-12-02 07:00:00,2,13462.8,7,0,1,1
2024-12-02 08:00:00,2,13289.08,8,0,1,1
2024-12-02 09:00:00,2,13115.36,9,0,1,1
2024-12-02 10:00:00,2,12941.64,10,0,1,1
2024-12-02 11:00:00,2,12767.92,11,0,1,1
2024-12-02 12:00:00,2,12594.2,12,0,1,1
2024-12-02 13:00:00,2,12420.48,13,0,1,1
2024-12-02 14:00:00,2,12246.76,14,0,1,1
2024-12-02 15:00:00,2,12073.04,15,0,1,1
2024-12-02 16:00:00,2,11899.32,16,0,1,1
2024-12-02 17:00:00,2,11725.6,17,0,1,1
2024-12-02 18:00:00,2,11551.880000000001,18,0,1,1
2024-12-02 19:00:00,2,11378.16,19,0,1,1
2024-12-02 20:00:00,2,11204.44,20,0,1,1
2024-12-02 21:00:00,2,11030.720000000001,21,0,1,1
2024-12-02 22:00:00,2,10857.0,22,0,0,0
2024-12-02 23:00:00,2,6286.0,23,0,0,0
2024-12-03 00:00:00,2,2857.0,0,1,0,0
2024-12-03 01:00:00,2,2171.0,1,1,0,0
2024-12-03 02:00:00,2,2400.0,2,1,0,0
2024-12-03 03:00:00,2,2400.0,3,1,0,0
2024-12-03 04:00:00,2,2400.0,4,1,0,0
2024-12-03 05:00:00,2,2629.0,5,1,0,0
2024-12-03 06:00:00,2,3086.0,6,1,0,0
2024-12-03 07:00:00,2,5829.0,7,1,0,0
2024-12-03 08:00:00,2,11314.0,8,1,0,0
2024-12-03 09:00:00,2,17943.0,9,1,0,0
2024-12-03 10:00:00,2,24343.0,10,1,0,0
2024-12-03 11:00:00,2,27771.0,11,1,0,0
2024-12-03 12:00:00,2,30743.0,12,1,0,0
2024-12-03 13:00:00,2,33029.0,13,1,0,0
2024-12-03 14:00:00,2,33486.0,14,1,0,0
2024-12-03 15:00:00,2,33943.0,15,1,0,0
2024-12-03 16:00:00,2,33943.0,16,1,0,0
2024-12-03 17:00:00,2,33486.0,17,1,0,0
2024-12-03 18:00:00,2,32114.0,18,1,0,0
2024-12-03 19:00:00,2,28000.0,19,1,0,0
2024-12-03 20:00:00,2,22286.0,20,1,0,0
2024-12-03 21:00:00,2,16343.0,21,1,0,0
2024-12-03 22:00:00,2,10629.0,22,1,0,0
2024-12-03 23:00:00,2,6286.0,23,1,0,0
2024-12-04 00:00:00,2,3086.0,0,2,0,0
2024-12-04 01:00:00,2,1943.0,1,2,0,0
2024-12-04 02:00:00,2,2016.731182795699,2,2,1,1
2024-12-04 03:00:00,2,2090.462365591398,3,2,1,1
2024-12-04 04:00:00,2,2164.1935483870966,4,2,1,1
2024-12-04 05:00:00,2,2237.9247311827958,5,2,1,1
2024-12-04 06:00:00,2,2311.6559139784945,6,2,1,1
2024-12-04 07:00:00,2,2385.3870967741937,7,2,1,1
2024-12-04 08:00:00,2,2459.1182795698924,8,2,1,1
2024-12-04 09:00:00,2,2532.8494623655915,9,2,1,1
2024-12-04 10:00:00,2,2606.5806451612902,10,2,1,1
2024-12-04 11:00:00,2,2680.3118279569894,11,2,1,1
2024-12-04 12:00:00,2,2754.043010752688,12,2,1,1
2024-12-04 13:00:00,2,2827.7741935483873,13,2,1,1
2024-12-04 14:00:00,2,2901.505376344086,14,2,1,1
2024-12-04 15:00:00,2,2975.2365591397847,15,2,1,1
2024-12-04 16:00:00,2,3048.967741935484,16,2,1,1
2024-12-04 17:00:00,2,3122.698924731183,17,2,1,1
2024-12-04 18:00:00,2,3196.430107526882,18,2,1,1
2024-12-04 19:00:00,2,3270.1612903225805,19,2,1,1
2024-12-04 20:00:00,2,3343.8924731182797,20,2,1,1
2024-12-04 21:00:00,2,3417.623655913979,21,2,1,1
2024-12-04 22:00:00,2,3491.3548387096776,22,2,1,1
2024-12-04 23:00:00,2,3565.0860215053763,23,2,1,1
2024-12-05 00:00:00,2,3638.8172043010754,0,3,1,1
2024-12-05 01:00:00,2,3712.548387096774,1,3,1,1
2024-12-05 02:00:00,2,3786.279569892473,2,3,1,1
2024-12-05 03:00:00,2,3860.010752688172,3,3,1,1
2024-12-05 04:00:00,2,3933.741935483871,4,3,1,1
2024-12-05 05:00:00,2,4007.47311827957,5,3,1,1
2024-12-05 06:00:00,2,4081.204301075269,6,3,1,1
2024-12-05 07:00:00,2,4154.935483870968,7,3,1,1
2024-12-05 08:00:00,2,4228.666666666667,8,3,1,1
2024-12-05 09:00:00,2,4302.397849462366,9,3,1,1
2024-12-05 10:00:00,2,4376.129032258064,10,3,1,1
2024-12-05 11:00:00,2,4449.860215053764,11,3,1,1
2024-12-05 12:00:00,2,4523.591397849463,12,3,1,1
2024-12-05 13:00:00,2,4597.322580645161,13,3,1,1
2024-12-05 14:00:00,2,4671.05376344086,14,3,1,1
2024-12-05 15:00:00,2,4744.784946236559,15,3,1,1
2024-12-05 16:00:00,2,4818.516129032258,16,3,1,1
2024-12-05 17:00:00,2,4892.247311827958,17,3,1,1
2024-12-05 18:00:00,2,4965.978494623656,18,3,1,1
2024-12-05 19:00:00,2,5039.709677419355,19,3,1,1
2024-12-05 20:00:00,2,5113.440860215054,20,3,1,1
2024-12-05 21:00:00,2,5187.1720430107525,21,3,1,1
2024-12-05 22:00:00,2,5260.903225806452,22,3,1,1
2024-12-05 23:00:00,2,5334.634408602151,23,3,1,1
2024-12-06 00:00:00,2,5408.365591397849,0,4,1,1
2024-12-06 01:00:00,2,5482.096774193548,1,4,1,1
2024-12-06 02:00:00,2,5555.8279569892475,2,4,1,1
2024-12-06 03:00:00,2,5629.559139784946,3,4,1,1
2024-12-06 04:00:00,2,5703.290322580646,4,4,1,1
2024-12-06 05:00:00,2,5777.021505376344,5,4,1,1
2024-12-06 06:00:00,2,5850.752688172043,6,4,1,1
2024-12-06 07:00:00,2,5924.483870967742,7,4,1,1
2024-12-06 08:00:00,2,5998.215053763441,8,4,1,1
2024-12-06 09:00:00,2,6071.94623655914,9,4,1,1
2024-12-06 10:00:00,2,6145.677419354839,10,4,1,1
2024-12-06 11:00:00,2,6219.408602150538,11,4,1,1
2024-12-06 12:00:00,2,6293.139784946236,12,4,1,1
2024-12-06 13:00:00,2,6366.870967741936,13,4,1,1
2024-12-06 14:00:00,2,6440.602150537635,14,4,1,1
2024-12-06 15:00:00,2,6514.333333333334,15,4,1,1
2024-12-06 16:00:00,2,6588.064516129032,16,4,1,1
2024-12-06 17:00:00,2,6661.795698924731,17,4,1,1
2024-12-06 18:00:00,2,6735.5268817204305,18,4,1,1
2024-12-06 19:00:00,2,6809.258064516129,19,4,1,1
2024-12-06 20:00:00,2,6882.989247311828,20,4,1,1
2024-12-06 21:00:00,2,6956.720430107527,21,4,1,1
2024-12-06 22:00:00,2,7030.451612903226,22,4,1,1
2024-12-06 23:00:00,2,7104.182795698925,23,4,1,1
2024-12-07 00:00:00,2,7177.913978494624,0,5,1,1
2024-12-07 01:00:00,2,7251.645161290323,1,5,1,1
2024-12-07 02:00:00,2,7325.376344086022,2,5,1,1
2024-12-07 03:00:00,2,7399.10752688172,3,5,1,1
2024-12-07 04:00:00,2,7472.8387096774195,4,5,1,1
2024-12-07 05:00:00,2,7546.569892473119,5,5,1,1
2024-12-07 06:00:00,2,7620.301075268818,6,5,1,1
2024-12-07 07:00:00,2,7694.032258064516,7,5,1,1
2024-12-07 08:00:00,2,7767.763440860215,8,5,1,1
2024-12-07 09:00:00,2,7841.494623655914,9,5,1,1
2024-12-07 10:00:00,2,7915.225806451613,10,5,1,1
2024-12-07 11:00:00,2,7988.956989247312,11,5,1,1
2024-12-07 12:00:00,2,8062.688172043011,12,5,1,1
2024-12-07 13:00:00,2,8136.41935483871,13,5,1,1
2024-12-07 14:00:00,2,8210.150537634408,14,5,1,1
2024-12-07 15:00:00,2,8283.881720430109,15,5,1,1
2024-12-07 16:00:00,2,8357.612903225807,16,5,1,1
2024-12-07 17:00:00,2,8431.344086021505,17,5,1,1
2024-12-07 18:00:00,2,8505.075268817203,18,5,1,1
2024-12-07 19:00:00,2,8578.806451612903,19,5,1,1
2024-12-07 20:00:00,2,8652.537634408603,20,5,1,1
2024-12-07 21:00:00,2,8726.268817204302,21,5,1,1
2024-12-07 22:00:00,2,8800.0,22,5,0,0
2024-12-07 23:00:00,2,5371.0,23,5,0,0
2024-12-08 00:00:00,2,2857.0,0,6,0,0
2024-12-08 01:00:00,2,2171.0,1,6,0,0
2024-12-08 02:00:00,2,2171.0,2,6,0,0
2024-12-08 03:00:00,2,2400.0,3,6,0,0
2024-12-08 04:00:00,2,2400.0,4,6,0,0
2024-12-08 05:00:00,2,2400.0,5,6,0,0
2024-12-08 06:00:00,2,3086.0,6,6,0,0
2024-12-08 07:00:00,2,5829.0,7,6,0,0
2024-12-08 08:00:00,2,11086.0,8,6,0,0
2024-12-08 09:00:00,2,17029.0,9,6,0,0
2024-12-08 10:00:00,2,22514.0,10,6,0,0
2024-12-08 11:00:00,2,25257.0,11,6,0,0
2024-12-08 12:00:00,2,28457.0,12,6,0,0
2024-12-08 13:00:00,2,30286.0,13,6,0,0
2024-12-08 14:00:00,2,30514.0,14,6,0,0
2024-12-08 15:00:00,2,31429.0,15,6,0,0
2024-12-08 16:00:00,2,31657.0,16,6,0,0
2024-12-08 17:00:00,2,31657.0,17,6,0,0
2024-12-08 18:00:00,2,31200.0,18,6,0,0
2024-12-08 19:00:00,2,27314.0,19,6,0,0
2024-12-08 20:00:00,2,21600.0,20,6,0,0
2024-12-08 21:00:00,2,15886.0,21,6,0,0
2024-12-08 22:00:00,2,10971.5,22,6,0,1
2024-12-08 23:00:00,2,6057.0,23,6,0,0
2024-12-09 00:00:00,2,3086.0,0,0,0,0
2024-12-09 01:00:00,2,2171.0,1,0,0,0
2024-12-09 02:00:00,2,2629.0,2,0,0,0
2024-12-09 03:00:00,2,2400.0,3,0,0,0
2024-12-09 04:00:00,2,2171.0,4,0,0,0
2024-12-09 05:00:00,2,2400.0,5,0,0,0
2024-12-09 06:00:00,2,3314.0,6,0,0,0
2024-12-09 07:00:00,2,5829.0,7,0,0,0
2024-12-09 08:00:00,2,11314.0,8,0,0,0
2024-12-09 09:00:00,2,17943.0,9,0,0,0
2024-12-09 10:00:00,2,23657.0,10,0,0,0
2024-12-09 11:00:00,2,26629.0,11,0,0,0
2024-12-09 12:00:00,2,30057.0,12,0,0,0
2024-12-09 13:00:00,2,31657.0,13,0,0,0
2024-12-09 14:00:00,2,32114.0,14,0,0,0
2024-12-09 15:00:00,2,32571.0,15,0,0,0
2024-12-09 16:00:00,2,32800.0,16,0,0,0
2024-12-09 17:00:00,2,33029.0,17,0,0,0
2024-12-09 18:00:00,2,32571.0,18,0,0,0
2024-12-09 19:00:00,2,29143.0,19,0,0,0
2024-12-09 20:00:00,2,22743.0,20,0,0,0
2024-12-09 21:00:00,2,17029.0,21,0,0,0
2024-12-09 22:00:00,2,11771.0,22,0,0,0
2024-12-09 23:00:00,2,6743.0,23,0,0,0
2024-12-10 00:00:00,2,3086.0,0,1,0,0
2024-12-10 01:00:00,2,2171.0,1,1,0,0
2024-12-10 02:00:00,2,2400.0,2,1,0,0
2024-12-10 03:00:00,2,2400.0,3,1,0,0
2024-12-10 04:00:00,2,2400.0,4,1,0,0
2024-12-10 05:00:00,2,2629.0,5,1,0,0
2024-12-10 06:00:00,2,3314.0,6,1,0,0
2024-12-10 07:00:00,2,5829.0,7,1,0,0
2024-12-10 08:00:00,2,10857.0,8,1,0,0
2024-12-10 09:00:00,2,17714.0,9,1,0,0
2024-12-10 10:00:00,2,23886.0,10,1,0,0
2024-12-10 11:00:00,2,27771.0,11,1,0,0
2024-12-10 12:00:00,2,31200.0,12,1,0,0
2024-12-10 13:00:00,2,33257.0,13,1,0,0
2024-12-10 14:00:00,2,34171.0,14,1,0,0
2024-12-10 15:00:00,2,34857.0,15,1,0,0
2024-12-10 16:00:00,2,35086.0,16,1,0,0
2024-12-10 17:00:00,2,34857.0,17,1,0,0
2024-12-10 18:00:00,2,33486.0,18,1,0,0
2024-12-10 19:00:00,2,30057.0,19,1,0,0
2024-12-10 20:00:00,2,24571.0,20,1,0,0
2024-12-10 21:00:00,2,18400.0,21,1,0,0
2024-12-10 22:00:00,2,12457.0,22,1,0,0
2024-12-10 23:00:00,2,7429.0,23,1,0,0
2024-12-11 00:00:00,2,3314.0,0,2,0,0
2024-12-11 01:00:00,2,2400.0,1,2,0,0
2024-12-11 02:00:00,2,2171.0,2,2,0,0
2024-12-11 03:00:00,2,2400.0,3,2,0,0
2024-12-11 04:00:00,2,2400.0,4,2,0,0
2024-12-11 05:00:00,2,2629.0,5,2,0,0
2024-12-11 06:00:00,2,3086.0,6,2,0,0
2024-12-11 07:00:00,2,5600.0,7,2,0,0
2024-12-11 08:00:00,2,10857.0,8,2,0,0
2024-12-11 09:00:00,2,17943.0,9,2,0,0
2024-12-11 10:00:00,2,24114.0,10,2,0,0
2024-12-11 11:00:00,2,28229.0,11,2,0,0
2024-12-11 12:00:00,2,31429.0,12,2,0,0
2024-12-11 13:00:00,2,33029.0,13,2,0,0
2024-12-11 14:00:00,2,33714.0,14,2,0,0
2024-12-11 15:00:00,2,34857.0,15,2,0,0
2024-12-11 16:00:00,2,35314.0,16,2,0,0
2024-12-11 17:00:00,2,35086.0,17,2,0,0
2024-12-11 18:00:00,2,34171.0,18,2,0,0
2024-12-11 19:00:00,2,30971.0,19,2,0,0
2024-12-11 20:00:00,2,24800.0,20,2,0,0
2024-12-11 21:00:00,2,18629.0,21,2,0,0
2024-12-11 22:00:00,2,12229.0,22,2,0,0
2024-12-11 23:00:00,2,7429.0,23,2,0,0
2024-12-12 00:00:00,2,3314.0,0,3,0,0
2024-12-12 01:00:00,2,2171.0,1,3,0,0
2024-12-12 02:00:00,2,2400.0,2,3,0,0
2024-12-12 03:00:00,2,2400.0,3,3,0,0
2024-12-12 04:00:00,2,2400.0,4,3,0,0
2024-12-12 05:00:00,2,2400.0,5,3,0,0
2024-12-12 06:00:00,2,2857.0,6,3,0,0
2024-12-12 07:00:00,2,5371.0,7,3,0,0
2024-12-12 08:00:00,2,10857.0,8,3,0,0
2024-12-12 09:00:00,2,17486.0,9,3,0,0
2024-12-12 10:00:00,2,23200.0,10,3,0,0
2024-12-12 11:00:00,2,27543.0,11,3,0,0
2024-12-12 12:00:00,2,30971.0,12,3,0,0
2024-12-12 13:00:00,2,33257.0,13,3,0,0
2024-12-12 14:00:00,2,34171.0,14,3,0,0
2024-12-12 15:00:00,2,34629.0,15,3,0,0
2024-12-12 16:00:00,2,35314.0,16,3,0,0
2024-12-12 17:00:00,2,36229.0,17,3,0,0
2024-12-12 18:00:00,2,36914.0,18,3,0,0
2024-12-12 19:00:00,2,33943.0,19,3,0,0
2024-12-12 20:00:00,2,29143.0,20,3,0,0
2024-12-12 21:00:00,2,23200.0,21,3,0,0
2024-12-12 22:00:00,2,22852.56,22,3,1,1
2024-12-12 23:00:00,2,22505.12,23,3,1,1
2024-12-13 00:00:00,2,22157.68,0,4,1,1
2024-12-13 01:00:00,2,21810.24,1,4,1,1
2024-12-13 02:00:00,2,21462.8,2,4,1,1
2024-12-13 03:00:00,2,21115.36,3,4,1,1
2024-12-13 04:00:00,2,20767.92,4,4,1,1
2024-12-13 05:00:00,2,20420.48,5,4,1,1
2024-12-13 06:00:00,2,20073.04,6,4,1,1
2024-12-13 07:00:00,2,19725.6,7,4,1,1
2024-12-13 08:00:00,2,19378.16,8,4,1,1
2024-12-13 09:00:00,2,19030.72,9,4,1,1
2024-12-13 10:00:00,2,18683.28,10,4,1,1
2024-12-13 11:00:00,2,18335.84,11,4,1,1
2024-12-13 12:00:00,2,17988.4,12,4,1,1
2024-12-13 13:00:00,2,17640.96,13,4,1,1
2024-12-13 14:00:00,2,17293.52,14,4,1,1
2024-12-13 15:00:00,2,16946.08,15,4,1,1
2024-12-13 16:00:00,2,16598.64,16,4,1,1
2024-12-13 17:00:00,2,16251.2,17,4,1,1
2024-12-13 18:00:00,2,15903.76,18,4,1,1
2024-12-13 19:00:00,2,15556.32,19,4,1,1
2024-12-13 20:00:00,2,15208.880000000001,20,4,1,1
2024-12-13 21:00:00,2,14861.44,21,4,1,1
2024-12-13 22:00:00,2,14514.0,22,4,0,0
2024-12-13 23:00:00,2,9257.0,23,4,0,0
2024-12-14 00:00:00,2,4457.0,0,5,0,0
2024-12-14 01:00:00,2,3086.0,1,5,0,0
2024-12-14 02:00:00,2,3086.0,2,5,0,0
2024-12-14 03:00:00,2,3086.0,3,5,0,0
2024-12-14 04:00:00,2,3086.0,4,5,0,0
2024-12-14 05:00:00,2,3314.0,5,5,0,0
2024-12-14 06:00:00,2,2857.0,6,5,0,0
2024-12-14 07:00:00,2,3314.0,7,5,0,0
2024-12-14 08:00:00,2,4686.0,8,5,0,0
2024-12-14 09:00:00,2,8343.0,9,5,0,0
2024-12-14 10:00:00,2,13829.0,10,5,0,0
2024-12-14 11:00:00,2,20457.0,11,5,0,0
2024-12-14 12:00:00,2,25486.0,12,5,0,0
2024-12-14 13:00:00,2,29600.0,13,5,0,0
2024-12-14 14:00:00,2,32114.0,14,5,0,0
2024-12-14 15:00:00,2,33943.0,15,5,0,0
2024-12-14 16:00:00,2,34400.0,16,5,0,0
2024-12-14 17:00:00,2,31657.0,17,5,0,0
2024-12-14 18:00:00,2,28000.0,18,5,0,0
2024-12-14 19:00:00,2,23200.0,19,5,0,0
2024-12-14 20:00:00,2,19314.0,20,5,0,0
2024-12-14 21:00:00,2,15200.0,21,5,0,0
2024-12-14 22:00:00,2,9943.0,22,5,0,0
2024-12-14 23:00:00,2,6057.0,23,5,0,0
2024-12-15 00:00:00,2,2857.0,0,6,0,0
2024-12-15 01:00:00,2,2171.0,1,6,0,0
2024-12-15 02:00:00,2,2171.0,2,6,0,0
2024-12-15 03:00:00,2,2400.0,3,6,0,0
2024-12-15 04:00:00,2,2400.0,4,6,0,0
2024-12-15 05:00:00,2,2629.0,5,6,0,0
2024-12-15 06:00:00,2,3086.0,6,6,0,0
2024-12-15 07:00:00,2,5600.0,7,6,0,0
2024-12-15 08:00:00,2,10857.0,8,6,0,0
2024-12-15 09:00:00,2,16800.0,9,6,0,0
2024-12-15 10:00:00,2,22057.0,10,6,0,0
2024-12-15 11:00:00,2,26171.0,11,6,0,0
2024-12-15 12:00:00,2,29600.0,12,6,0,0
2024-12-15 13:00:00,2,31657.0,13,6,0,0
2024-12-15 14:00:00,2,32343.0,14,6,0,0
2024-12-15 15:00:00,2,33029.0,15,6,0,0
2024-12-15 16:00:00,2,33257.0,16,6,0,0
2024-12-15 17:00:00,2,33029.0,17,6,0,0
2024-12-15 18:00:00,2,33029.0,18,6,0,0
2024-12-15 19:00:00,2,30057.0,19,6,0,0
2024-12-15 20:00:00,2,24571.0,20,6,0,0
2024-12-15 21:00:00,2,17943.0,21,6,0,0
2024-12-15 22:00:00,2,12343.0,22,6,0,1
2024-12-15 23:00:00,2,6743.0,23,6,0,0
2024-12-16 00:00:00,2,3086.0,0,0,0,0
2024-12-16 01:00:00,2,2171.0,1,0,0,0
2024-12-16 02:00:00,2,2400.0,2,0,0,0
2024-12-16 03:00:00,2,2400.0,3,0,0,0
2024-12-16 04:00:00,2,2400.0,4,0,0,0
2024-12-16 05:00:00,2,2400.0,5,0,0,0
2024-12-16 06:00:00,2,3314.0,6,0,0,0
2024-12-16 07:00:00,2,5829.0,7,0,0,0
2024-12-16 08:00:00,2,10857.0,8,0,0,0
2024-12-16 09:00:00,2,17486.0,9,0,0,0
2024-12-16 10:00:00,2,23200.0,10,0,0,0
2024-12-16 11:00:00,2,26857.0,11,0,0,0
2024-12-16 12:00:00,2,30286.0,12,0,0,0
2024-12-16 13:00:00,2,32800.0,13,0,0,0
2024-12-16 14:00:00,2,33943.0,14,0,0,0
2024-12-16 15:00:00,2,34629.0,15,0,0,0
2024-12-16 16:00:00,2,34629.0,16,0,0,0
2024-12-16 17:00:00,2,34171.0,17,0,0,0
2024-12-16 18:00:00,2,34171.0,18,0,0,0
2024-12-16 19:00:00,2,30743.0,19,0,0,0
2024-12-16 20:00:00,2,24571.0,20,0,0,0
2024-12-16 21:00:00,2,18629.0,21,0,0,0
2024-12-16 22:00:00,2,12914.0,22,0,0,0
2024-11-14 04:00:00,3,1929.0,4,3,0,0
2024-11-14 05:00:00,3,2786.0,5,3,0,0
2024-11-14 06:00:00,3,5786.0,6,3,0,0
2024-11-14 07:00:00,3,13071.0,7,3,0,0
2024-11-14 08:00:00,3,27214.0,8,3,0,0
2024-11-14 09:00:00,3,37071.0,9,3,0,0
2024-11-14 10:00:00,3,40929.0,10,3,0,0
2024-11-14 11:00:00,3,44786.0,11,3,0,0
2024-11-14 12:00:00,3,49500.0,12,3,0,0
2024-11-14 13:00:00,3,51214.0,13,3,0,0
2024-11-14 14:00:00,3,50786.0,14,3,0,0
2024-11-14 15:00:00,3,51214.0,15,3,0,0
2024-11-14 16:00:00,3,52500.0,16,3,0,0
2024-11-14 17:00:00,3,54643.0,17,3,0,0
2024-11-14 18:00:00,3,56357.0,18,3,0,0
2024-11-14 19:00:00,3,51643.0,19,3,0,0
2024-11-14 20:00:00,3,41786.0,20,3,0,0
2024-11-14 21:00:00,3,32357.0,21,3,0,0
2024-11-14 22:00:00,3,22838.0,22,3,0,0
2024-11-14 23:00:00,3,14859.0,23,3,0,0
2024-11-15 00:00:00,3,5786.0,0,4,0,0
2024-11-15 01:00:00,3,2024.0,1,4,0,0
2024-11-15 02:00:00,3,2156.0,2,4,0,0
2024-11-15 03:00:00,3,2341.0,3,4,0,0
2024-11-15 04:00:00,3,2396.0,4,4,0,0
2024-11-15 05:00:00,3,3320.0,5,4,0,0
2024-11-15 06:00:00,3,4487.0,6,4,0,0
2024-11-15 07:00:00,3,7636.0,7,4,0,0
2024-11-15 08:00:00,3,11660.0,8,4,0,0
2024-11-15 09:00:00,3,16963.0,9,4,0,0
2024-11-15 10:00:00,3,23738.0,10,4,0,0
2024-11-15 11:00:00,3,31132.0,11,4,0,0
2024-11-15 12:00:00,3,37340.0,12,4,0,0
2024-11-15 13:00:00,3,41576.0,13,4,0,0
2024-11-15 14:00:00,3,42898.0,14,4,0,0
2024-11-15 15:00:00,3,44618.0,15,4,0,0
2024-11-15 16:00:00,3,45857.0,16,4,0,0
2024-11-15 17:00:00,3,46099.0,17,4,0,0
2024-11-15 18:00:00,3,41783.0,18,4,0,0
2024-11-15 19:00:00,3,36074.0,19,4,0,0
2024-11-15 20:00:00,3,29731.0,20,4,0,0
2024-11-15 21:00:00,3,23158.0,21,4,0,0
2024-11-15 22:00:00,3,17007.5,22,4,0,1
2024-11-15 23:00:00,3,10857.0,23,4,0,0
2024-11-16 00:00:00,3,4722.0,0,5,0,0
2024-11-16 01:00:00,3,1800.0,1,5,0,0
2024-11-16 02:00:00,3,1998.0,2,5,0,0
2024-11-16 03:00:00,3,2105.0,3,5,0,0
2024-11-16 04:00:00,3,2266.0,4,5,0,0
2024-11-16 05:00:00,3,3261.0,5,5,0,0
2024-11-16 06:00:00,3,3984.0,6,5,0,0
2024-11-16 07:00:00,3,5941.0,7,5,0,0
2024-11-16 08:00:00,3,9250.0,8,5,0,0
2024-11-16 09:00:00,3,14410.0,9,5,0,0
2024-11-16 10:00:00,3,20888.0,10,5,0,0
2024-11-16 11:00:00,3,28322.0,11,5,0,0
2024-11-16 12:00:00,3,32831.0,12,5,0,0
2024-11-16 13:00:00,3,36017.0,13,5,0,0
2024-11-16 14:00:00,3,37626.0,14,5,0,0
2024-11-16 15:00:00,3,38510.0,15,5,0,0
2024-11-16 16:00:00,3,39402.0,16,5,0,0
2024-11-16 17:00:00,3,38497.0,17,5,0,0
2024-11-16 18:00:00,3,33817.0,18,5,0,0
2024-11-16 19:00:00,3,27642.0,19,5,0,0
2024-11-16 20:00:00,3,21784.0,20,5,0,0
2024-11-16 21:00:00,3,15714.0,21,5,0,0
2024-11-16 22:00:00,3,11388.0,22,5,0,0
2024-11-16 23:00:00,3,7949.0,23,5,0,1
2024-11-17 00:00:00,3,4510.0,0,6,0,1
2024-11-17 01:00:00,3,1071.0,1,6,0,0
2024-11-17 02:00:00,3,1071.0,2,6,0,0
2024-11-17 03:00:00,3,1500.0,3,6,0,0
2024-11-17 04:00:00,3,1500.0,4,6,0,0
2024-11-17 05:00:00,3,2357.0,5,6,0,0
2024-11-17 06:00:00,3,5208.0,6,6,0,0
2024-11-17 07:00:00,3,13380.0,7,6,0,0
2024-11-17 08:00:00,3,27218.0,8,6,0,0
2024-11-17 09:00:00,3,36590.0,9,6,0,0
2024-11-17 10:00:00,3,40876.0,10,6,0,0
2024-11-17 11:00:00,3,43929.0,11,6,0,0
2024-11-17 12:00:00,3,48214.0,12,6,0,0
2024-11-17 13:00:00,3,48643.0,13,6,0,0
2024-11-17 14:00:00,3,47786.0,14,6,0,0
2024-11-17 15:00:00,3,48643.0,15,6,0,0
2024-11-17 16:00:00,3,49929.0,16,6,0,0
2024-11-17 17:00:00,3,51643.0,17,6,0,0
2024-11-17 18:00:00,3,52500.0,18,6,0,0
2024-11-17 19:00:00,3,43677.0,19,6,0,0
2024-11-17 20:00:00,3,31828.0,20,6,0,0
2024-11-17 21:00:00,3,21643.0,21,6,0,0
2024-11-17 22:00:00,3,13071.0,22,6,0,0
2024-11-17 23:00:00,3,7500.0,23,6,0,0
2024-11-18 00:00:00,3,3196.0,0,0,0,0
2024-11-18 01:00:00,3,1404.0,1,0,0,0
2024-11-18 02:00:00,3,1499.0,2,0,0,0
2024-11-18 03:00:00,3,1766.0,3,0,0,0
